customer_id,application_date,age,gender,employment_status,annual_income,monthly_income,loan_amount,interest_rate,loan_term,emi,dti,credit_score_origination,revolving_utilization_origination,credit_inquiries_12m,deterioration_pattern,default_12m,vintage_year,vintage_month
CUST182032,2024-01-24,37,Male,Employed,93245.0,7770.42,50000.0,12.9,36,1682.29,0.21,630,0.302,2,stable,0,2024,2024-01
CUST182033,2024-04-01,27,Male,Employed,230771.0,19230.92,57978.0,11.66,72,1123.26,0.4,699,0.224,1,stable,0,2024,2024-04
CUST182034,2024-10-10,27,Female,Self-Employed,180738.0,15061.5,50000.0,11.91,36,1658.57,0.26,778,0.055,0,stable,0,2024,2024-10
CUST182035,2022-08-17,28,Male,Self-Employed,238578.0,19881.5,50000.0,10.09,48,1270.29,0.28,744,0.22,1,stable,0,2022,2022-08
CUST182036,2024-09-24,28,Female,Employed,112687.0,9390.58,50000.0,10.52,60,1075.19,0.6,735,0.193,2,sudden_shock,0,2024,2024-09
CUST182037,2023-10-30,41,Male,Employed,82955.0,6912.92,50000.0,10.92,60,1085.13,0.31,797,0.117,3,stable,0,2023,2023-10
CUST182038,2024-07-02,41,Female,Unemployed,144736.0,12061.33,50000.0,10.67,60,1078.91,0.21,651,0.485,1,credit_seeking,0,2024,2024-07
CUST182039,2022-10-14,34,Female,Employed,38842.0,3236.83,50000.0,12.72,48,1334.44,0.23,676,0.333,3,stable,0,2022,2022-10
CUST182040,2022-05-10,38,Female,Employed,152149.0,12679.08,50000.0,10.65,60,1078.41,0.45,618,0.457,6,gradual_decline,0,2022,2022-05
CUST182041,2022-04-04,26,Male,Employed,125002.0,10416.83,50000.0,14.15,72,1034.31,0.23,661,0.248,1,stable,1,2022,2022-04
CUST182042,2023-02-25,32,Female,Employed,193584.0,16132.0,50000.0,13.96,72,1029.22,0.4,632,0.24,0,gradual_decline,0,2023,2023-02
CUST182043,2023-08-29,22,Male,Employed,175641.0,14636.75,50000.0,10.32,60,1070.24,0.12,597,0.059,5,stable,0,2023,2023-08
CUST182044,2022-11-12,32,Male,Employed,145940.0,12161.67,50000.0,11.12,60,1090.12,0.31,706,0.289,1,stable,0,2022,2022-11
CUST182045,2022-10-22,33,Male,Employed,65315.0,5442.92,50000.0,11.76,36,1654.99,0.28,694,0.149,3,gradual_decline,0,2022,2022-10
CUST182046,2024-06-13,24,Female,Unemployed,115262.0,9605.17,50000.0,12.92,84,907.42,0.41,666,0.309,0,stable,1,2024,2024-06
CUST182047,2024-03-24,40,Female,Employed,49667.0,4138.92,50000.0,17.27,84,1029.61,0.25,644,0.142,2,stable,0,2024,2024-03
CUST182048,2023-11-27,29,Male,Self-Employed,85161.0,7096.75,50000.0,13.33,36,1692.66,0.44,733,0.038,1,sudden_shock,0,2023,2023-11
CUST182049,2023-12-14,27,Male,Employed,113429.0,9452.42,50000.0,9.63,72,916.99,0.5,728,0.393,2,stable,0,2023,2023-12
CUST182050,2024-07-16,39,Male,Employed,80687.0,6723.92,50000.0,9.68,36,1605.86,0.24,695,0.177,4,gradual_decline,0,2024,2024-07
CUST182051,2022-09-03,21,Female,Self-Employed,290425.0,24202.08,56152.0,10.67,36,1829.58,0.43,686,0.43,4,stable,0,2022,2022-09
CUST182052,2024-10-26,35,Male,Employed,70317.0,5859.75,50000.0,11.14,48,1295.68,0.53,690,0.4,4,stable,0,2024,2024-10
CUST182053,2024-08-02,27,Female,Self-Employed,60680.0,5056.67,50000.0,10.44,60,1073.21,0.18,699,0.209,3,stable,1,2024,2024-08
CUST182054,2023-01-13,28,Female,Employed,185557.0,15463.08,50000.0,13.38,36,1693.86,0.45,690,0.433,1,gradual_decline,0,2023,2023-01
CUST182055,2023-01-16,28,Female,Employed,126044.0,10503.67,54808.0,13.24,36,1853.04,0.2,644,0.445,2,stable,0,2023,2023-01
CUST182056,2022-07-22,30,Male,Employed,76522.0,6376.83,50000.0,11.65,60,1103.4,0.37,730,0.241,6,gradual_decline,0,2022,2022-07
CUST182057,2024-02-17,29,Male,Unemployed,163055.0,13587.92,50000.0,12.68,60,1129.48,0.28,580,0.126,1,stable,0,2024,2024-02
CUST182058,2022-11-30,41,Female,Self-Employed,185646.0,15470.5,50000.0,11.67,48,1308.6,0.37,654,0.144,0,stable,0,2022,2022-11
CUST182059,2022-10-20,40,Female,Employed,136070.0,11339.17,50000.0,14.14,60,1167.04,0.34,733,0.188,1,stable,0,2022,2022-10
CUST182060,2024-01-07,41,Female,Employed,91024.0,7585.33,50000.0,11.22,48,1297.62,0.29,670,0.236,0,sudden_shock,0,2024,2024-01
CUST182061,2022-08-04,34,Female,Unemployed,157732.0,13144.33,66447.0,14.16,84,1251.1,0.31,581,0.502,1,gradual_decline,1,2022,2022-08
CUST182062,2022-05-04,33,Male,Employed,106714.0,8892.83,50000.0,15.31,72,1065.69,0.3,650,0.332,2,stable,0,2022,2022-05
CUST182063,2024-07-31,36,Female,Employed,109150.0,9095.83,50000.0,13.09,36,1686.87,0.41,630,0.413,1,gradual_decline,0,2024,2024-07
CUST182064,2022-02-13,38,Male,Self-Employed,134038.0,11169.83,63981.0,13.07,48,1718.67,0.52,699,0.138,3,stable,0,2022,2022-02
CUST182065,2024-10-03,34,Female,Self-Employed,51708.0,4309.0,50000.0,13.09,72,1006.08,0.14,728,0.325,4,gradual_decline,0,2024,2024-10
CUST182066,2024-01-20,34,Male,Employed,46240.0,3853.33,50000.0,14.21,36,1713.99,0.23,692,0.079,2,sudden_shock,0,2024,2024-01
CUST182067,2023-01-21,43,Female,Self-Employed,125578.0,10464.83,51405.0,12.7,60,1161.74,0.37,743,0.317,6,stable,0,2023,2023-01
CUST182068,2023-09-11,34,Female,Self-Employed,83111.0,6925.92,50000.0,11.2,36,1641.68,0.2,722,0.282,3,stable,0,2023,2023-09
CUST182069,2022-12-12,36,Female,Unemployed,87822.0,7318.5,50000.0,11.45,36,1647.61,0.48,819,0.215,2,stable,0,2022,2022-12
CUST182070,2023-03-25,43,Female,Employed,264042.0,22003.5,109079.0,13.66,60,2518.89,0.48,641,0.06,1,stable,0,2023,2023-03
CUST182071,2024-02-10,50,Male,Employed,87436.0,7286.33,50000.0,10.32,84,838.35,0.42,781,0.239,3,stable,0,2024,2024-02
CUST182072,2024-09-23,29,Male,Employed,72141.0,6011.75,50000.0,9.96,36,1612.42,0.39,755,0.53,3,stable,0,2024,2024-09
CUST182073,2022-09-07,32,Female,Self-Employed,118911.0,9909.25,50000.0,11.54,72,965.59,0.39,626,0.239,5,gradual_decline,0,2022,2022-09
CUST182074,2023-08-08,41,Male,Self-Employed,99896.0,8324.67,50000.0,7.0,60,990.06,0.32,695,0.216,4,gradual_decline,1,2023,2023-08
CUST182075,2024-08-05,38,Male,Self-Employed,134733.0,11227.75,50000.0,14.12,60,1166.53,0.26,667,0.433,1,credit_seeking,0,2024,2024-08
CUST182076,2022-01-16,32,Male,Employed,135064.0,11255.33,50000.0,8.63,60,1028.96,0.1,668,0.156,2,stable,0,2022,2022-01
CUST182077,2022-01-10,53,Male,Unemployed,114849.0,9570.75,50000.0,13.65,48,1357.56,0.38,729,0.071,1,stable,0,2022,2022-01
CUST182078,2023-11-05,41,Female,Employed,124072.0,10339.33,50000.0,13.86,48,1362.82,0.4,663,0.111,4,stable,0,2023,2023-11
CUST182079,2022-06-05,30,Female,Self-Employed,62161.0,5180.08,50000.0,12.12,60,1115.26,0.33,736,0.036,0,stable,1,2022,2022-06
CUST182080,2024-12-24,28,Male,Employed,168084.0,14007.0,50000.0,14.95,36,1732.04,0.24,692,0.62,2,gradual_decline,0,2024,2024-12
CUST182081,2022-05-13,36,Male,Employed,103977.0,8664.75,50000.0,9.96,36,1612.42,0.28,712,0.326,3,stable,0,2022,2022-05
CUST182082,2024-03-20,38,Male,Employed,74478.0,6206.5,50000.0,14.61,84,953.93,0.23,657,0.227,1,stable,0,2024,2024-03
CUST182083,2022-12-15,33,Female,Employed,78957.0,6579.75,50000.0,9.78,60,1056.95,0.44,722,0.406,3,stable,0,2022,2022-12
CUST182084,2024-10-09,35,Female,Employed,132277.0,11023.08,50000.0,12.63,60,1128.21,0.1,623,0.315,2,stable,0,2024,2024-10
CUST182085,2024-08-07,37,Male,Employed,174943.0,14578.58,50000.0,12.0,60,1112.22,0.3,709,0.278,0,stable,0,2024,2024-08
CUST182086,2024-05-25,34,Female,Employed,180855.0,15071.25,50000.0,11.42,60,1097.62,0.26,768,0.207,3,stable,0,2024,2024-05
CUST182087,2023-12-03,35,Male,Self-Employed,289544.0,24128.67,78879.0,16.16,84,1573.9,0.11,685,0.127,1,stable,0,2023,2023-12
CUST182088,2022-08-25,26,Male,Self-Employed,47700.0,3975.0,50000.0,13.92,36,1706.94,0.24,713,0.335,0,stable,0,2022,2022-08
CUST182089,2022-04-28,44,Male,Employed,69288.0,5774.0,50000.0,11.64,60,1103.15,0.25,667,0.264,1,stable,0,2022,2022-04
CUST182090,2022-10-15,27,Male,Employed,223927.0,18660.58,101985.0,10.96,36,3336.93,0.25,745,0.189,2,stable,0,2022,2022-10
CUST182091,2022-03-28,46,Male,Employed,127874.0,10656.17,50000.0,9.23,60,1043.51,0.3,689,0.259,3,stable,0,2022,2022-03
CUST182092,2024-05-10,44,Female,Employed,106538.0,8878.17,50000.0,15.06,72,1058.88,0.16,670,0.297,3,stable,0,2024,2024-05
CUST182093,2022-11-13,32,Male,Employed,91823.0,7651.92,50000.0,10.25,60,1068.51,0.19,676,0.328,2,stable,0,2022,2022-11
CUST182094,2023-04-28,46,Female,Employed,95467.0,7955.58,50000.0,11.57,60,1101.39,0.34,644,0.437,0,stable,0,2023,2023-04
CUST182095,2023-11-11,37,Female,Employed,85993.0,7166.08,50000.0,10.71,72,944.29,0.42,640,0.013,4,stable,0,2023,2023-11
CUST182096,2024-02-08,30,Male,Employed,132752.0,11062.67,50000.0,10.38,84,839.91,0.43,734,0.21,1,gradual_decline,1,2024,2024-02
CUST182097,2023-10-13,39,Female,Employed,163130.0,13594.17,50000.0,12.62,36,1675.56,0.17,705,0.106,1,stable,0,2023,2023-10
CUST182098,2024-03-17,30,Female,Employed,40414.0,3367.83,50000.0,8.75,60,1031.86,0.21,734,0.543,4,gradual_decline,0,2024,2024-03
CUST182099,2022-05-06,31,Male,Employed,93483.0,7790.25,50000.0,14.02,48,1366.83,0.39,680,0.184,2,stable,0,2022,2022-05
CUST182100,2022-11-03,32,Male,Employed,83504.0,6958.67,50000.0,16.55,60,1230.56,0.43,715,0.385,1,stable,0,2022,2022-11
CUST182101,2024-04-13,38,Male,Employed,63411.0,5284.25,50000.0,11.64,48,1307.87,0.45,636,0.221,1,gradual_decline,0,2024,2024-04
CUST182102,2024-02-26,37,Male,Employed,208821.0,17401.75,64657.0,12.36,36,2158.67,0.46,731,0.14,1,gradual_decline,0,2024,2024-02
CUST182103,2023-11-24,43,Male,Employed,78290.0,6524.17,50000.0,8.78,36,1584.87,0.35,689,0.633,2,stable,0,2023,2023-11
CUST182104,2024-10-27,47,Male,Employed,67796.0,5649.67,50000.0,10.88,60,1084.13,0.1,624,0.036,1,stable,0,2024,2024-10
CUST182105,2024-12-13,38,Male,Employed,45963.0,3830.25,50000.0,11.77,48,1311.05,0.18,640,0.129,3,credit_seeking,0,2024,2024-12
CUST182106,2022-04-02,43,Female,Employed,273051.0,22754.25,112862.0,12.79,84,2040.32,0.36,625,0.264,2,stable,0,2022,2022-04
CUST182107,2023-08-29,36,Male,Self-Employed,183924.0,15327.0,50000.0,8.33,84,787.56,0.26,819,0.2,1,stable,0,2023,2023-08
CUST182108,2024-09-14,30,Male,Self-Employed,66703.0,5558.58,50000.0,12.44,84,894.45,0.19,650,0.131,0,stable,0,2024,2024-09
CUST182109,2022-12-25,35,Male,Self-Employed,176988.0,14749.0,50000.0,11.89,60,1109.45,0.32,676,0.537,1,credit_seeking,0,2022,2022-12
CUST182110,2022-03-06,37,Female,Unemployed,107342.0,8945.17,50000.0,9.71,60,1055.23,0.43,710,0.432,2,stable,0,2022,2022-03
CUST182111,2022-05-11,47,Male,Employed,99325.0,8277.08,50000.0,13.49,84,922.97,0.27,705,0.04,3,credit_seeking,0,2022,2022-05
CUST182112,2024-03-02,28,Male,Unemployed,228018.0,19001.5,84458.0,11.99,48,2223.69,0.31,655,0.575,3,stable,0,2024,2024-03
CUST182113,2024-10-04,34,Male,Employed,53524.0,4460.33,50000.0,12.35,36,1669.09,0.3,691,0.285,0,sudden_shock,0,2024,2024-10
CUST182114,2024-02-15,36,Female,Self-Employed,158074.0,13172.83,50000.0,9.74,60,1055.97,0.1,694,0.83,0,stable,0,2024,2024-02
CUST182115,2022-02-11,40,Female,Employed,45223.0,3768.58,50000.0,11.91,84,880.23,0.36,648,0.122,1,stable,0,2022,2022-02
CUST182116,2023-03-29,33,Female,Self-Employed,210389.0,17532.42,78578.0,7.71,84,1213.41,0.36,738,0.267,1,stable,0,2023,2023-03
CUST182117,2023-01-18,31,Female,Employed,149437.0,12453.08,50000.0,10.88,72,948.63,0.4,681,0.38,0,stable,0,2023,2023-01
CUST182118,2024-09-26,28,Female,Employed,143959.0,11996.58,50000.0,14.65,48,1382.68,0.22,671,0.11,0,stable,0,2024,2024-09
CUST182119,2023-08-05,30,Female,Unemployed,66565.0,5547.08,50000.0,9.61,60,1052.78,0.18,609,0.047,1,gradual_decline,0,2023,2023-08
CUST182120,2022-09-15,52,Female,Employed,105282.0,8773.5,50000.0,13.19,60,1142.52,0.35,761,0.027,1,stable,0,2022,2022-09
CUST182121,2023-09-17,33,Male,Self-Employed,126984.0,10582.0,50000.0,11.66,72,968.69,0.39,677,0.126,3,stable,0,2023,2023-09
CUST182122,2024-03-31,47,Male,Employed,103262.0,8605.17,50000.0,9.19,60,1042.53,0.36,697,0.269,0,stable,0,2024,2024-03
CUST182123,2023-10-01,37,Female,Self-Employed,111714.0,9309.5,50000.0,15.07,72,1059.15,0.46,552,0.204,3,stable,0,2023,2023-10
CUST182124,2023-04-03,31,Male,Employed,62120.0,5176.67,50000.0,10.88,60,1084.13,0.35,694,0.328,1,stable,0,2023,2023-04
CUST182125,2024-02-25,46,Male,Employed,175143.0,14595.25,50803.0,13.24,60,1162.18,0.3,769,0.114,0,sudden_shock,0,2024,2024-02
CUST182126,2022-11-30,43,Female,Self-Employed,136583.0,11381.92,57851.0,11.26,36,1901.1,0.24,684,0.199,2,stable,0,2022,2022-11
CUST182127,2022-05-21,34,Male,Employed,116035.0,9669.58,50000.0,13.01,48,1341.62,0.23,660,0.224,0,credit_seeking,0,2022,2022-05
CUST182128,2024-08-03,26,Female,Employed,164142.0,13678.5,50000.0,13.88,84,933.69,0.31,763,0.187,1,stable,0,2024,2024-08
CUST182129,2024-02-28,37,Female,Employed,111619.0,9301.58,50000.0,14.14,48,1369.84,0.28,697,0.348,0,sudden_shock,0,2024,2024-02
CUST182130,2024-03-12,44,Male,Employed,180827.0,15068.92,50000.0,13.96,36,1707.91,0.31,658,0.325,2,stable,0,2024,2024-03
CUST182131,2024-09-01,43,Female,Self-Employed,70229.0,5852.42,50000.0,12.51,72,990.82,0.31,661,0.059,2,stable,0,2024,2024-09
CUST182132,2024-02-21,36,Female,Employed,139039.0,11586.58,50000.0,9.64,84,820.79,0.33,685,0.506,2,stable,0,2024,2024-02
CUST182133,2022-02-03,42,Female,Employed,103126.0,8593.83,50000.0,8.14,48,1223.93,0.22,722,0.114,1,stable,0,2022,2022-02
CUST182134,2024-07-13,30,Male,Self-Employed,221423.0,18451.92,57522.0,14.92,60,1366.03,0.5,634,0.019,3,stable,0,2024,2024-07
CUST182135,2022-02-09,41,Male,Employed,160738.0,13394.83,50000.0,10.83,84,851.66,0.5,789,0.265,2,stable,0,2022,2022-02
CUST182136,2024-01-30,38,Female,Employed,162205.0,13517.08,63051.0,12.24,84,1121.13,0.24,616,0.058,4,credit_seeking,0,2024,2024-01
CUST182137,2024-12-22,36,Female,Employed,65684.0,5473.67,50000.0,18.52,84,1066.19,0.22,643,0.363,4,stable,0,2024,2024-12
CUST182138,2023-03-18,52,Female,Employed,144819.0,12068.25,50000.0,10.03,36,1614.06,0.23,717,0.102,1,stable,0,2023,2023-03
CUST182139,2022-12-08,37,Male,Employed,139349.0,11612.42,52924.0,10.44,72,992.25,0.23,725,0.244,4,stable,0,2022,2022-12
CUST182140,2024-10-13,22,Male,Employed,65998.0,5499.83,50000.0,7.13,72,855.57,0.23,849,0.181,3,gradual_decline,0,2024,2024-10
CUST182141,2023-05-14,41,Female,Employed,51650.0,4304.17,50000.0,14.39,84,947.81,0.15,682,0.177,1,gradual_decline,1,2023,2023-05
CUST182142,2024-10-07,56,Male,Unemployed,60406.0,5033.83,50000.0,13.12,36,1687.59,0.28,612,0.259,3,gradual_decline,0,2024,2024-10
CUST182143,2022-12-06,27,Male,Employed,146965.0,12247.08,50000.0,7.67,60,1005.94,0.26,690,0.176,2,gradual_decline,0,2022,2022-12
CUST182144,2022-07-21,37,Female,Employed,168094.0,14007.83,61001.0,11.41,48,1588.78,0.27,681,0.032,1,stable,0,2022,2022-07
CUST182145,2023-09-02,34,Female,Employed,197761.0,16480.08,50000.0,11.65,60,1103.4,0.36,769,0.284,1,sudden_shock,1,2023,2023-09
CUST182146,2023-02-12,39,Female,Employed,96191.0,8015.92,50000.0,15.64,60,1206.36,0.23,630,0.33,2,stable,1,2023,2023-02
CUST182147,2024-02-19,31,Female,Self-Employed,66225.0,5518.75,50000.0,12.12,60,1115.26,0.18,828,0.475,3,stable,0,2024,2024-02
CUST182148,2022-11-24,37,Female,Self-Employed,89121.0,7426.75,50000.0,10.71,60,1079.9,0.44,652,0.263,2,stable,0,2022,2022-11
CUST182149,2024-04-12,25,Male,Unemployed,258056.0,21504.67,99591.0,13.13,72,2006.04,0.19,664,0.297,2,sudden_shock,0,2024,2024-04
CUST182150,2023-01-24,44,Male,Employed,102953.0,8579.42,50000.0,7.84,36,1563.13,0.12,730,0.143,2,stable,0,2023,2023-01
CUST182151,2023-01-25,32,Male,Employed,212677.0,17723.08,50000.0,11.52,48,1304.94,0.46,755,0.409,1,stable,1,2023,2023-01
CUST182152,2024-02-17,52,Male,Employed,94788.0,7899.0,50000.0,12.77,48,1335.67,0.51,665,0.445,2,stable,0,2024,2024-02
CUST182153,2022-10-13,44,Female,Employed,67566.0,5630.5,50000.0,10.67,60,1078.91,0.38,739,0.405,5,stable,0,2022,2022-10
CUST182154,2022-11-10,31,Male,Employed,114540.0,9545.0,50000.0,11.9,84,879.96,0.3,758,0.198,0,credit_seeking,0,2022,2022-11
CUST182155,2023-08-23,43,Female,Self-Employed,151726.0,12643.83,50000.0,10.42,60,1072.71,0.38,719,0.169,2,stable,0,2023,2023-08
CUST182156,2022-12-30,44,Male,Employed,105036.0,8753.0,50000.0,10.65,60,1078.41,0.27,711,0.182,0,stable,0,2022,2022-12
CUST182157,2023-02-26,26,Female,Employed,103664.0,8638.67,50000.0,8.56,36,1579.77,0.22,699,0.449,1,credit_seeking,0,2023,2023-02
CUST182158,2023-01-07,28,Female,Employed,182436.0,15203.0,75523.0,11.87,72,1471.39,0.35,824,0.114,3,stable,0,2023,2023-01
CUST182159,2023-11-13,31,Male,Employed,106303.0,8858.58,50000.0,9.83,36,1609.37,0.3,670,0.647,4,gradual_decline,0,2023,2023-11
CUST182160,2023-01-03,37,Female,Employed,129359.0,10779.92,50000.0,8.55,84,793.08,0.33,682,0.185,0,stable,0,2023,2023-01
CUST182161,2023-11-02,44,Male,Employed,113358.0,9446.5,50000.0,10.0,60,1062.35,0.24,674,0.424,0,stable,0,2023,2023-11
CUST182162,2022-09-14,38,Male,Self-Employed,40076.0,3339.67,50000.0,13.46,36,1695.8,0.29,607,0.135,1,stable,0,2022,2022-09
CUST182163,2024-09-07,41,Female,Unemployed,102912.0,8576.0,50000.0,14.2,60,1168.6,0.24,668,0.272,1,stable,0,2024,2024-09
CUST182164,2024-11-08,37,Female,Employed,204924.0,17077.0,50000.0,8.28,60,1020.53,0.1,785,0.122,3,stable,0,2024,2024-11
CUST182165,2022-01-05,38,Male,Employed,101788.0,8482.33,50000.0,15.04,48,1392.55,0.29,665,0.043,1,sudden_shock,0,2022,2022-01
CUST182166,2022-04-25,41,Male,Employed,65984.0,5498.67,50000.0,9.37,72,910.49,0.18,714,0.392,2,sudden_shock,0,2022,2022-04
CUST182167,2022-04-22,36,Female,Self-Employed,119394.0,9949.5,51843.0,10.74,36,1690.9,0.23,697,0.118,1,stable,0,2022,2022-04
CUST182168,2022-07-20,34,Male,Employed,61029.0,5085.75,50000.0,16.62,36,1773.19,0.24,646,0.633,2,stable,0,2022,2022-07
CUST182169,2024-05-12,30,Female,Employed,338546.0,28212.17,122243.0,12.03,48,3220.93,0.35,709,0.228,1,stable,0,2024,2024-05
CUST182170,2022-09-28,27,Male,Employed,44547.0,3712.25,50000.0,10.88,72,948.63,0.33,719,0.267,5,gradual_decline,0,2022,2022-09
CUST182171,2023-10-02,35,Female,Self-Employed,113194.0,9432.83,50000.0,11.7,60,1104.66,0.27,693,0.253,0,gradual_decline,1,2023,2023-10
CUST182172,2022-10-03,37,Female,Employed,190979.0,15914.92,54150.0,11.84,36,1794.42,0.39,683,0.361,1,gradual_decline,0,2022,2022-10
CUST182173,2022-03-10,27,Male,Employed,166892.0,13907.67,70118.0,11.4,48,1825.89,0.33,606,0.158,1,stable,0,2022,2022-03
CUST182174,2022-04-02,44,Male,Employed,239295.0,19941.25,50000.0,14.9,60,1186.87,0.46,611,0.177,2,stable,0,2022,2022-04
CUST182175,2024-10-30,29,Male,Employed,100938.0,8411.5,50000.0,12.89,36,1682.05,0.21,744,0.745,0,sudden_shock,1,2024,2024-10
CUST182176,2023-09-04,35,Male,Self-Employed,78251.0,6520.92,50000.0,13.13,72,1007.14,0.29,700,0.229,0,stable,1,2023,2023-09
CUST182177,2023-12-14,41,Male,Self-Employed,182709.0,15225.75,50000.0,13.47,60,1149.72,0.1,728,0.081,2,stable,0,2023,2023-12
CUST182178,2022-07-26,27,Female,Employed,95341.0,7945.08,50000.0,13.58,48,1355.81,0.45,706,0.269,1,stable,0,2022,2022-07
CUST182179,2023-06-17,32,Male,Self-Employed,115828.0,9652.33,50000.0,7.89,60,1011.19,0.24,748,0.222,2,stable,0,2023,2023-06
CUST182180,2023-12-22,36,Female,Unemployed,170218.0,14184.83,50000.0,9.82,60,1057.93,0.27,683,0.508,2,stable,0,2023,2023-12
CUST182181,2024-05-04,43,Female,Employed,80470.0,6705.83,50000.0,10.71,60,1079.9,0.25,831,0.214,1,stable,0,2024,2024-05
CUST182182,2023-12-21,33,Male,Employed,30304.0,2525.33,50000.0,11.55,60,1100.89,0.22,747,0.171,0,stable,0,2023,2023-12
CUST182183,2023-10-16,38,Male,Employed,229893.0,19157.75,69609.0,12.64,48,1855.02,0.27,724,0.402,0,stable,1,2023,2023-10
CUST182184,2023-11-16,47,Male,Employed,67725.0,5643.75,50000.0,14.65,60,1180.33,0.29,651,0.373,2,stable,1,2023,2023-11
CUST182185,2023-02-14,28,Male,Employed,48175.0,4014.58,50000.0,13.37,36,1693.62,0.44,735,0.162,1,stable,0,2023,2023-02
CUST182186,2024-02-06,38,Male,Employed,72588.0,6049.0,50000.0,15.32,60,1197.91,0.5,601,0.128,0,stable,0,2024,2024-02
CUST182187,2022-11-22,44,Female,Self-Employed,86517.0,7209.75,50000.0,12.44,72,988.99,0.24,736,0.409,2,stable,0,2022,2022-11
CUST182188,2024-02-28,28,Male,Self-Employed,80915.0,6742.92,50000.0,16.44,36,1768.73,0.34,646,0.308,1,stable,0,2024,2024-02
CUST182189,2023-05-12,29,Female,Employed,160554.0,13379.5,70066.0,9.01,36,2228.41,0.34,676,0.162,4,stable,0,2023,2023-05
CUST182190,2023-09-25,36,Female,Self-Employed,159733.0,13311.08,50000.0,11.18,36,1641.2,0.38,736,0.517,5,stable,0,2023,2023-09
CUST182191,2023-06-05,26,Male,Employed,99470.0,8289.17,50000.0,12.18,60,1116.78,0.45,669,0.117,1,stable,0,2023,2023-06
CUST182192,2023-09-15,25,Male,Employed,144272.0,12022.67,50000.0,9.97,72,925.54,0.36,699,0.151,2,stable,0,2023,2023-09
CUST182193,2024-02-20,31,Female,Self-Employed,147105.0,12258.75,51524.0,12.61,60,1162.07,0.44,611,0.04,0,stable,0,2024,2024-02
CUST182194,2022-11-04,27,Female,Self-Employed,91697.0,7641.42,50000.0,11.17,60,1091.36,0.26,647,0.118,2,stable,0,2022,2022-11
CUST182195,2023-06-03,31,Female,Employed,131598.0,10966.5,50000.0,10.36,60,1071.23,0.38,699,0.439,5,stable,0,2023,2023-06
CUST182196,2023-03-18,35,Female,Self-Employed,252609.0,21050.75,50252.0,12.63,60,1133.89,0.32,619,0.235,3,stable,0,2023,2023-03
CUST182197,2022-01-21,46,Female,Employed,106239.0,8853.25,50000.0,11.94,72,975.95,0.24,692,0.06,1,gradual_decline,0,2022,2022-01
CUST182198,2024-07-22,39,Male,Self-Employed,391880.0,32656.67,116947.0,10.56,36,3804.37,0.24,693,0.261,1,stable,0,2024,2024-07
CUST182199,2024-01-21,36,Male,Self-Employed,186203.0,15516.92,50000.0,11.84,48,1312.77,0.14,697,0.176,0,gradual_decline,0,2024,2024-01
CUST182200,2022-02-19,24,Male,Self-Employed,36046.0,3003.83,50000.0,12.97,60,1136.89,0.24,693,0.212,1,credit_seeking,0,2022,2022-02
CUST182201,2022-03-18,20,Female,Unemployed,89168.0,7430.67,50000.0,8.65,48,1235.96,0.37,779,0.142,0,stable,0,2022,2022-03
CUST182202,2024-10-12,31,Male,Employed,67978.0,5664.83,50000.0,12.27,48,1323.33,0.37,583,0.17,1,stable,0,2024,2024-10
CUST182203,2024-07-16,40,Female,Employed,69287.0,5773.92,50000.0,11.63,60,1102.9,0.35,658,0.546,2,stable,0,2024,2024-07
CUST182204,2024-03-10,49,Female,Self-Employed,95381.0,7948.42,50000.0,12.06,60,1113.74,0.36,711,0.047,1,gradual_decline,0,2024,2024-03
CUST182205,2024-02-16,37,Female,Employed,104720.0,8726.67,50000.0,13.87,48,1363.07,0.32,690,0.17,4,stable,0,2024,2024-02
CUST182206,2024-07-10,47,Male,Self-Employed,143700.0,11975.0,51321.0,9.18,48,1281.52,0.38,735,0.7,2,sudden_shock,0,2024,2024-07
CUST182207,2023-10-18,27,Female,Employed,159607.0,13300.58,51226.0,13.34,36,1734.41,0.52,603,0.364,4,stable,0,2023,2023-10
CUST182208,2022-01-07,36,Female,Self-Employed,128320.0,10693.33,50000.0,11.38,48,1301.52,0.3,765,0.079,2,credit_seeking,0,2022,2022-01
CUST182209,2023-05-13,23,Male,Self-Employed,85894.0,7157.83,50000.0,15.53,36,1746.27,0.18,729,0.395,2,credit_seeking,0,2023,2023-05
CUST182210,2022-12-29,30,Male,Self-Employed,175522.0,14626.83,61490.0,10.66,84,1041.9,0.2,665,0.365,3,stable,0,2022,2022-12
CUST182211,2022-07-08,44,Female,Employed,73397.0,6116.42,50000.0,10.74,72,945.06,0.34,665,0.19,0,stable,0,2022,2022-07
CUST182212,2024-07-30,30,Female,Self-Employed,119051.0,9920.92,50064.0,16.52,72,1100.36,0.29,585,0.402,3,stable,0,2024,2024-07
CUST182213,2023-12-19,28,Female,Employed,87087.0,7257.25,50000.0,13.78,48,1360.81,0.33,675,0.222,6,stable,0,2023,2023-12
CUST182214,2024-09-15,26,Female,Employed,259431.0,21619.25,92599.0,11.54,72,1788.25,0.37,659,0.329,1,stable,0,2024,2024-09
CUST182215,2022-05-01,41,Male,Employed,61986.0,5165.5,50000.0,11.0,60,1087.12,0.36,698,0.32,3,stable,0,2022,2022-05
CUST182216,2024-12-05,40,Male,Unemployed,279323.0,23276.92,108122.0,9.9,84,1789.37,0.13,694,0.322,0,stable,0,2024,2024-12
